login_id,account_id,timestamp,ip_address,device_id,user_agent,success
LOG-8d06284436,ACC-10066,2026-01-04T07:53:25,10.27.2.103,dev-05f1d976,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0),True
LOG-2a3da5cd43,ACC-10066,2026-05-16T12:15:32,192.168.109.15,dev-dfc4a037,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),True
LOG-53b46f32b4,ACC-10066,2026-02-04T19:26:38,192.168.228.170,dev-2ea133db,Opera/8.29.(Windows NT 6.2; ff-SN) Presto/2.9.169 Version/10.00,True
LOG-ac7fe6115f,ACC-10066,2026-01-19T16:51:18,10.209.193.144,dev-ba4e3378,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6851-01-06 21:49:44 Firefox/14.0,True
LOG-4c95701c97,ACC-10066,2026-02-16T18:59:46,10.100.238.118,dev-edfe0cd2,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),True
LOG-394e0541a7,ACC-10066,2026-04-13T05:27:45,192.168.253.79,dev-365c3570,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/29.0.857.0 Safari/535.2",True
LOG-8cf26a7a90,ACC-10073,2026-02-13T02:36:00,192.168.174.214,dev-120e0b4c,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),True
LOG-b5dc6a9912,ACC-10073,2026-04-11T17:46:22,172.28.90.225,dev-27856096,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_8 rv:6.0; ky-KG) AppleWebKit/535.44.5 (KHTML, like Gecko) Version/4.0.4 Safari/535.44.5",True
LOG-49f0a9e624,ACC-10073,2026-05-14T12:44:54,192.168.160.72,dev-2a951ee2,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),True
LOG-2ea1ec7457,ACC-10073,2026-03-28T13:28:43,172.26.184.78,dev-dcddcce6,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.18.3 (KHTML, like Gecko) Version/5.0.2 Safari/534.18.3",True
LOG-bcfcc10f1a,ACC-10073,2026-03-31T22:01:51,10.149.58.100,dev-25534880,Mozilla/5.0 (Android 4.1.2; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,True
LOG-81766d91e9,ACC-10073,2026-04-25T07:01:40,192.168.55.86,dev-81b6e17b,Opera/8.56.(Windows NT 5.01; kn-IN) Presto/2.9.164 Version/10.00,True
LOG-e6f7eb1364,ACC-10073,2026-01-30T06:31:20,10.35.251.188,dev-793e66ab,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),True
LOG-07fd7699b7,ACC-10075,2026-03-18T19:32:51,10.130.162.104,dev-b9948fd9,Opera/8.62.(Windows NT 4.0; dz-BT) Presto/2.9.168 Version/10.00,False
LOG-3395b363a2,ACC-10075,2026-04-30T05:56:44,172.18.35.13,dev-e174b3f1,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2810-03-02 06:19:44 Firefox/13.0,True
LOG-88b001cc76,ACC-10075,2026-03-29T07:10:17,10.67.187.164,dev-e0b3ade9,Mozilla/5.0 (Windows NT 10.0; pl-PL; rv:1.9.2.20) Gecko/4114-06-20 07:58:39 Firefox/3.8,True
LOG-0f9523a180,ACC-10075,2026-03-17T12:06:21,192.168.152.205,dev-3b7e4713,"Mozilla/5.0 (Windows 95) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/26.0.855.0 Safari/535.1",False
LOG-398b8d6c28,ACC-10075,2026-02-11T17:01:20,172.28.198.145,dev-067d16b9,Opera/9.16.(X11; Linux x86_64; lzh-TW) Presto/2.9.174 Version/10.00,True
LOG-143c1a1d69,ACC-10075,2026-05-27T02:05:27,10.51.219.155,dev-a538da21,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),True
LOG-75d3f79762,ACC-10075,2026-01-13T03:34:05,172.29.222.68,dev-16385180,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/16.0.803.0 Safari/535.1",True
LOG-f0d8d2e5bd,ACC-10075,2026-04-15T06:05:02,172.30.186.180,dev-977765ed,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1),True
LOG-bd5c518f9e,ACC-10075,2026-03-05T07:11:59,10.63.32.227,dev-f1a688f6,Opera/8.29.(X11; Linux x86_64; nb-NO) Presto/2.9.181 Version/12.00,True
LOG-459dc13310,ACC-10076,2026-03-10T08:22:07,172.17.87.45,dev-5658b7ad,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/63.0.808.0 Safari/533.0",True
LOG-fe41caaab3,ACC-10076,2026-04-30T21:07:07,10.235.81.131,dev-be709903,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),True
LOG-46ad2a5391,ACC-10076,2026-05-11T19:09:05,172.26.148.70,dev-688f922e,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1),True
LOG-69a260a913,ACC-10076,2026-02-27T18:11:36,192.168.125.151,dev-ff890af6,Mozilla/5.0 (Android 11; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,True
LOG-768aa28460,ACC-10076,2026-04-25T14:23:02,172.31.36.62,dev-72560766,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/38.0.855.0 Safari/533.1",True
LOG-672be1af44,ACC-10076,2026-01-27T00:14:30,10.252.60.107,dev-c722aea8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/56.0.889.0 Safari/536.2",True
LOG-61d59d21b9,ACC-10076,2026-02-16T07:49:46,10.251.16.122,dev-f294c1a6,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/15.0.850.0 Safari/533.2",True
LOG-dddc6ea7a6,ACC-10076,2026-02-05T13:02:57,172.25.206.4,dev-2dce2e6a,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1),True
LOG-8602f134d8,ACC-10077,2026-04-18T18:04:48,172.26.61.8,dev-23e32119,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.46.4 (KHTML, like Gecko) Version/5.0 Safari/532.46.4",True
LOG-7713aee06e,ACC-10077,2026-02-26T02:04:03,10.129.29.254,dev-9723eebb,Opera/9.67.(Windows NT 11.0; pt-PT) Presto/2.9.181 Version/11.00,True
LOG-a0d1e6f7ee,ACC-10077,2026-03-03T02:02:56,10.216.62.12,dev-e69f2925,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0),True
LOG-1196613eb8,ACC-10077,2026-05-01T06:39:35,10.84.15.73,dev-94e60d04,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),True
LOG-63eaf86cb7,ACC-10077,2026-03-11T17:14:37,10.71.218.198,dev-598d2092,Mozilla/5.0 (Android 8.1.0; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,True
LOG-1f9f35435d,ACC-10078,2026-04-22T05:02:27,192.168.213.96,dev-ff4e2ba5,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/56.0.854.0 Safari/535.2",True
LOG-7a1e399d9e,ACC-10078,2026-05-31T12:17:18,10.132.49.230,dev-a3f4b3ca,Mozilla/5.0 (Android 2.2.3; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,True
LOG-d7e0c5eb57,ACC-10078,2026-03-13T05:41:59,10.128.36.42,dev-2552cf25,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/43.0.896.0 Safari/535.0",True
LOG-97ba18e257,ACC-10078,2026-05-27T22:52:46,192.168.253.30,dev-f10c182b,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; az-AZ) AppleWebKit/534.25.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.25.3",False
LOG-3ac5a44866,ACC-10082,2026-01-24T10:00:27,192.168.220.157,dev-35237935,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4611-02-09 14:36:18 Firefox/8.0,True
LOG-c0b914751b,ACC-10082,2026-03-24T00:07:32,192.168.91.94,dev-b992889a,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),True
LOG-126abe9836,ACC-10082,2026-04-03T18:14:40,192.168.31.128,dev-162c8fe4,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0),True
LOG-455b3f4793,ACC-10082,2026-03-16T09:14:06,172.22.234.144,dev-49ff6cac,Mozilla/5.0 (Windows NT 10.0; cy-GB; rv:1.9.2.20) Gecko/8675-11-19 13:49:31 Firefox/9.0,True
LOG-01b043d4cf,ACC-10082,2026-01-20T21:20:42,10.254.75.14,dev-46b8df71,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),True
LOG-b331d8622f,ACC-10082,2026-03-13T08:57:41,192.168.4.74,dev-ed9517e2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/20.0.870.0 Safari/532.0",True
LOG-39f82306bb,ACC-10082,2026-01-27T15:04:07,192.168.200.148,dev-99647308,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.0),True
LOG-eedcec1240,ACC-10082,2026-05-27T05:58:11,10.36.78.170,dev-4e9165b4,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/23.0.892.0 Safari/535.2",True
LOG-80de94c17a,ACC-10084,2026-03-17T02:47:48,192.168.226.250,dev-881197e3,Opera/9.44.(X11; Linux i686; bem-ZM) Presto/2.9.167 Version/12.00,True
LOG-22047253b5,ACC-10084,2026-04-21T08:50:40,10.225.156.209,dev-7eeb66e8,Opera/9.27.(X11; Linux x86_64; mi-NZ) Presto/2.9.161 Version/12.00,True
LOG-6de42049cb,ACC-10084,2026-04-17T02:12:16,192.168.210.195,dev-8aae292d,Mozilla/5.0 (Android 3.2; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,True
LOG-2db6c877c7,ACC-10084,2026-05-29T02:33:37,192.168.237.178,dev-8820eb3f,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/41.0.809.0 Mobile/11M920 Safari/532.0",True
LOG-14d27c7a78,ACC-10084,2026-05-30T14:10:14,172.17.146.234,dev-3945e492,Mozilla/5.0 (Android 3.2.2; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,True
LOG-c718c8685a,ACC-10090,2026-01-31T14:32:27,172.20.189.127,dev-7da20a30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:2.0; nso-ZA) AppleWebKit/531.47.1 (KHTML, like Gecko) Version/5.0.1 Safari/531.47.1",True
LOG-cf6ce7ed7c,ACC-10090,2026-03-01T01:44:40,10.147.80.187,dev-e4d6538c,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),True
LOG-b2dca1bc49,ACC-10090,2026-05-16T07:41:12,10.89.151.15,dev-6dc78f47,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/26.0.815.0 Safari/536.0",True
LOG-ba279aa265,ACC-10090,2026-02-11T18:04:10,172.29.250.86,dev-0273b579,Mozilla/5.0 (Windows NT 10.0; bn-BD; rv:1.9.0.20) Gecko/6510-02-03 01:27:38 Firefox/3.6.8,True
LOG-576e56f7db,ACC-10092,2026-01-10T19:59:19,172.23.240.135,dev-1b3c5fb9,Mozilla/5.0 (Windows NT 6.2; ts-ZA; rv:1.9.2.20) Gecko/9072-11-06 22:35:37 Firefox/3.6.18,True
LOG-345d010ed0,ACC-10092,2026-04-22T10:29:39,10.52.84.211,dev-4e55f9c9,Opera/9.45.(Windows 98; Win 9x 4.90; ln-CD) Presto/2.9.186 Version/12.00,True
LOG-bfb5e650f7,ACC-10092,2026-05-21T16:05:32,192.168.0.44,dev-53a76172,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.50.2 (KHTML, like Gecko) Version/5.0 Safari/535.50.2",True
LOG-0b635e2f57,ACC-10092,2026-01-06T17:23:50,192.168.45.169,dev-bb4f0a48,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.0),True
LOG-a650cd78fa,ACC-10092,2026-03-24T20:23:54,172.21.57.77,dev-941bffa1,Mozilla/5.0 (Windows NT 5.0; is-IS; rv:1.9.1.20) Gecko/5646-12-06 16:02:49 Firefox/5.0,True
LOG-a6d382aac8,ACC-10092,2026-02-11T16:38:58,172.31.126.228,dev-dd72a2de,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/13.0.851.0 Safari/535.0",True
LOG-dead72dcf0,ACC-10092,2026-02-23T09:30:28,172.24.123.24,dev-af0b9ae6,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.40.6 (KHTML, like Gecko) Version/4.0.5 Safari/534.40.6",True
LOG-0b49e14341,ACC-10092,2026-01-29T20:40:21,10.92.117.43,dev-538debfe,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.893.0 Safari/536.1",False
LOG-0fe3f0f868,ACC-10092,2026-05-01T05:34:18,10.133.18.80,dev-2e7ea345,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),True
LOG-aa85b65574,ACC-10092,2026-05-06T16:32:09,172.16.202.241,dev-d8200a23,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.20.7 (KHTML, like Gecko) Version/5.1 Safari/535.20.7",True
LOG-f7ae4fd37c,ACC-10093,2026-01-06T01:27:44,172.21.229.254,dev-cd4284f6,Opera/9.87.(Windows NT 6.2; iw-IL) Presto/2.9.163 Version/11.00,True
LOG-e0fe7a5760,ACC-10093,2026-02-12T12:42:29,192.168.27.126,dev-33f05ae0,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/41.0.854.0 Safari/536.2",False
LOG-2e856dc05b,ACC-10093,2026-02-24T13:14:28,172.19.50.128,dev-288bbd60,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/21.0.825.0 Safari/533.2",True
LOG-91f2b63ee8,ACC-10093,2026-04-02T14:12:30,172.29.18.212,dev-ac6a5bcb,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),True
LOG-a8e41b4467,ACC-10093,2026-05-29T21:44:36,10.84.73.149,dev-1005312e,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/21.0.815.0 Mobile/43N753 Safari/532.2",True
LOG-dfe8a6f398,ACC-10097,2026-04-07T08:23:23,192.168.150.8,dev-7be03a5b,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7701-07-12 13:41:45 Firefox/6.0,True
LOG-a5a174440a,ACC-10097,2026-05-25T17:33:06,10.151.242.58,dev-7e279ea1,Mozilla/5.0 (Windows NT 6.0; sid-ET; rv:1.9.2.20) Gecko/5869-11-06 09:58:24 Firefox/3.6.9,True
LOG-6248c45ffb,ACC-10097,2026-03-09T08:15:08,172.30.65.170,dev-a73335fc,Opera/9.89.(X11; Linux x86_64; zh-CN) Presto/2.9.172 Version/11.00,True
LOG-28ca9a769a,ACC-10097,2026-02-02T14:24:43,172.27.167.181,dev-828557c4,Opera/8.79.(Windows CE; sq-AL) Presto/2.9.183 Version/10.00,True
LOG-7e5b6cfdd0,ACC-10104,2026-05-06T08:30:12,192.168.237.198,dev-8c047a6a,Opera/9.38.(Windows 98; tr-TR) Presto/2.9.164 Version/12.00,True
LOG-8083c6aca3,ACC-10104,2026-03-27T18:32:54,172.27.222.235,dev-2472bdfa,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6 rv:3.0; cs-CZ) AppleWebKit/534.47.1 (KHTML, like Gecko) Version/5.1 Safari/534.47.1",True
LOG-3ba626fc70,ACC-10104,2026-03-21T01:33:05,192.168.171.185,dev-82650028,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3 rv:4.0; ka-GE) AppleWebKit/534.23.3 (KHTML, like Gecko) Version/5.0 Safari/534.23.3",True
LOG-c02d3bb4e8,ACC-10104,2026-05-28T11:29:43,192.168.125.58,dev-5c5977f3,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; it-CH) AppleWebKit/532.46.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.46.7",True
LOG-ec10c1a42c,ACC-10104,2026-03-14T14:32:52,172.20.27.16,dev-508af205,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:2.0; hsb-DE) AppleWebKit/534.47.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.47.2",True
LOG-896b848f68,ACC-10104,2026-04-11T01:19:51,172.27.32.191,dev-7e360705,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/17.4c9646.0 Mobile/20J300 Safari/535.0",True
LOG-8795a5e2c8,ACC-10104,2026-01-13T17:47:50,172.26.203.212,dev-6799ea04,Opera/8.18.(X11; Linux i686; sl-SI) Presto/2.9.185 Version/10.00,True
LOG-8cf8b2d12a,ACC-10104,2026-04-09T09:50:13,172.25.140.10,dev-542ad4ed,Mozilla/5.0 (Windows CE; km-KH; rv:1.9.1.20) Gecko/8034-10-17 11:02:39 Firefox/9.0,True
LOG-74bb6ddb13,ACC-10104,2026-04-12T19:21:03,192.168.160.169,dev-f3f55b45,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9574-01-25 23:49:38 Firefox/8.0,True
LOG-3a1db96c1a,ACC-10104,2026-01-06T14:54:29,192.168.119.177,dev-ad0cc8cf,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.854.0 Safari/532.0",True
LOG-e25f9ce66c,ACC-10104,2026-02-08T23:27:16,10.177.218.239,dev-cf1e95ad,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),True
LOG-3a1bd6e1f5,ACC-10104,2026-02-18T10:42:32,172.22.189.79,dev-e5d8fc76,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.816.0 Safari/531.0",False
LOG-aeb97f84f7,ACC-10108,2026-05-29T03:27:23,192.168.153.10,dev-02d38dd9,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),True
LOG-8592919ee3,ACC-10108,2026-05-12T23:41:21,192.168.77.37,dev-3aef47bf,Opera/8.88.(Windows NT 5.0; yo-NG) Presto/2.9.177 Version/11.00,True
LOG-3a1b9cf3f9,ACC-10108,2026-05-08T01:53:11,172.19.3.177,dev-eda8d9ba,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.0t7429.0 Mobile/53U946 Safari/532.1",True
LOG-90d0716656,ACC-10108,2026-03-10T23:44:26,172.31.239.221,dev-39230dc1,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),True
LOG-5bb9e55000,ACC-10108,2026-03-01T15:07:15,172.22.49.125,dev-d3b118ce,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.20.1 (KHTML, like Gecko) Version/5.0 Safari/535.20.1",True
LOG-7316f5aa42,ACC-10108,2026-03-06T08:02:59,172.16.80.232,dev-438cf7d6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:3.0; ks-IN) AppleWebKit/532.43.6 (KHTML, like Gecko) Version/5.0.1 Safari/532.43.6",True
LOG-3ee8d9f5d7,ACC-10108,2026-04-24T16:57:26,192.168.31.86,dev-acf4b4d4,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/60.0.813.0 Mobile/48D458 Safari/535.0",True
LOG-4eedb0a42a,ACC-10108,2026-01-23T20:54:05,172.23.145.235,dev-0b73cd81,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.845.0 Safari/532.1",True
LOG-124fb1c865,ACC-10108,2026-05-04T04:30:11,172.17.168.59,dev-91b98e2e,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.47.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.47.1",True
LOG-724f43971d,ACC-10108,2026-05-01T12:27:37,172.25.178.78,dev-d2589843,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0),True
LOG-e377e74a41,ACC-10108,2026-02-07T18:38:23,172.26.249.101,dev-00725830,Opera/9.28.(X11; Linux x86_64; lzh-TW) Presto/2.9.169 Version/10.00,True
LOG-43a1ec39e9,ACC-10109,2026-04-22T21:39:15,172.23.33.123,dev-cce1d9c6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kn-IN) AppleWebKit/534.21.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.21.2",True
LOG-da97b912a1,ACC-10109,2026-04-06T01:35:40,192.168.127.142,dev-a8f602d7,Opera/9.40.(Windows NT 6.1; fo-FO) Presto/2.9.189 Version/10.00,True
LOG-678d0789a4,ACC-10109,2026-01-18T02:18:08,192.168.237.55,dev-cef67c91,Opera/9.96.(Windows NT 5.01; ig-NG) Presto/2.9.179 Version/11.00,True
LOG-9780f32d0f,ACC-10109,2026-03-26T05:14:30,172.21.120.148,dev-c79549cf,Mozilla/5.0 (Android 5.0; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,True
LOG-e15852d30a,ACC-10109,2026-03-20T07:56:59,192.168.151.114,dev-25b2ba93,"Mozilla/5.0 (Windows CE) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/15.0.842.0 Safari/534.0",True
LOG-4d4fe2e16e,ACC-10111,2026-05-09T13:00:12,192.168.125.157,dev-ec950167,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4100-08-10 04:41:58 Firefox/13.0,True
LOG-c9df60ab25,ACC-10111,2026-01-04T20:00:11,172.21.17.173,dev-003bcdab,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; af-ZA) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.27.7",False
LOG-0519b2b31c,ACC-10111,2026-01-23T11:37:10,192.168.17.230,dev-de269df4,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.827.0 Safari/535.2",True
LOG-7f11ac58bf,ACC-10113,2026-03-30T16:36:54,192.168.30.118,dev-065c19a7,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; dz-BT) AppleWebKit/534.46.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.46.5",True
LOG-476b399cd9,ACC-10113,2026-02-27T11:33:48,172.21.173.184,dev-003bfe55,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),True
LOG-e423506136,ACC-10113,2026-01-10T17:23:26,10.135.176.2,dev-30e03012,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/15.0m7028.0 Mobile/68G616 Safari/532.1",True
LOG-7a8ab0b67a,ACC-10113,2026-02-03T22:10:09,192.168.173.140,dev-cfb4805a,Opera/9.41.(Windows NT 6.0; kn-IN) Presto/2.9.161 Version/10.00,True
LOG-914ed28f2f,ACC-10113,2026-02-26T10:08:28,10.6.79.93,dev-05cd1a65,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/43.0.809.0 Safari/534.0",True
LOG-721ebcc5c7,ACC-10113,2026-05-12T09:57:38,192.168.208.165,dev-8f17b6c7,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/31.0.816.0 Safari/534.0",True
LOG-78d18b7521,ACC-10119,2026-05-14T07:50:26,10.235.105.9,dev-1532d7e7,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),True
LOG-9410c7a464,ACC-10119,2026-05-11T13:29:19,10.196.146.147,dev-38d70117,Mozilla/5.0 (Windows CE; ml-IN; rv:1.9.1.20) Gecko/2777-09-28 12:24:24 Firefox/3.6.19,True
LOG-3871461cb8,ACC-10119,2026-05-18T22:41:14,10.81.17.213,dev-94b023d2,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.21.7 (KHTML, like Gecko) Version/5.0 Safari/533.21.7",True
LOG-5faa53edb4,ACC-10119,2026-02-04T12:40:02,172.20.119.99,dev-6c2c0bd0,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/57.0.894.0 Safari/535.2",True
LOG-67fa67b584,ACC-10119,2026-05-15T19:43:41,192.168.164.134,dev-ff6f56df,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; shs-CA) AppleWebKit/531.38.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.38.2",True
LOG-c2d91c95c6,ACC-10119,2026-05-18T22:29:01,192.168.220.40,dev-d11d8c73,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),True
LOG-75f63246df,ACC-10119,2026-03-10T09:32:49,10.148.101.102,dev-92d39829,Opera/9.77.(Windows 95; sa-IN) Presto/2.9.180 Version/12.00,True
LOG-cbddecc4b6,ACC-10126,2026-01-15T04:52:42,192.168.1.107,dev-210d739b,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),True
LOG-df4f550678,ACC-10126,2026-01-14T01:55:59,10.154.55.201,dev-f3bb7f05,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/16.0.842.0 Safari/532.1",True
LOG-c3c35eae2c,ACC-10126,2026-02-08T08:01:57,192.168.136.46,dev-defb186c,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/61.0.847.0 Mobile/91B039 Safari/535.2",True
LOG-0968808434,ACC-10126,2026-04-05T14:28:18,172.27.187.190,dev-659352c9,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/17.5z7454.0 Mobile/98O602 Safari/531.0",True
