login_id,account_id,timestamp,ip_address,device_id,user_agent,success
LOG-e63598ca18,ACC-10094,2026-05-17T00:50:59,10.31.49.5,dev-1c64e5eb,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),True
LOG-ce0b80cc3c,ACC-10095,2026-04-03T19:35:24,172.22.132.255,dev-a28b6ce3,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; sr-ME) AppleWebKit/532.38.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.38.4",False
LOG-8ec927a768,ACC-10095,2026-04-30T06:04:31,10.108.151.53,dev-48ac16e5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3; rv:1.9.4.20) Gecko/3073-10-21 02:55:36 Firefox/3.6.1,True
LOG-a6c4bc588e,ACC-10095,2026-01-26T08:07:31,172.18.184.191,dev-7f05cd99,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.49.1 (KHTML, like Gecko) Version/5.0.3 Safari/535.49.1",True
LOG-1f56f1bfed,ACC-10095,2026-02-04T11:01:22,192.168.8.167,dev-13290753,Opera/9.85.(X11; Linux x86_64; fil-PH) Presto/2.9.171 Version/11.00,True
LOG-b89ac71d08,ACC-10095,2026-03-04T20:01:59,172.18.98.146,dev-069c4d47,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),True
LOG-0d994437a0,ACC-10095,2026-01-29T16:23:16,172.28.122.86,dev-1b1e00f0,Opera/9.57.(Windows 98; bo-CN) Presto/2.9.188 Version/12.00,True
LOG-9d5b2fcbf9,ACC-10095,2026-01-28T12:08:57,172.18.227.181,dev-5c1a14b0,Mozilla/5.0 (Windows NT 5.01; sid-ET; rv:1.9.1.20) Gecko/2870-09-13 07:34:31 Firefox/3.8,True
LOG-b46583331e,ACC-10095,2026-04-13T04:42:42,172.31.135.137,dev-2ade08c7,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.24.1 (KHTML, like Gecko) Version/5.0 Safari/531.24.1",True
LOG-c3d4fee3fa,ACC-10095,2026-01-15T02:01:18,172.27.120.227,dev-9132a2e0,Opera/8.83.(X11; Linux i686; mai-IN) Presto/2.9.169 Version/10.00,True
LOG-9b3bb3fbfb,ACC-10095,2026-05-09T13:47:38,172.18.84.179,dev-f9fb93a8,Opera/9.72.(Windows NT 5.0; ro-RO) Presto/2.9.190 Version/10.00,True
LOG-ed20e8f2ba,ACC-10095,2026-01-20T14:50:38,172.18.227.4,dev-37ae199b,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_4; rv:1.9.3.20) Gecko/4527-04-18 06:31:39 Firefox/10.0,True
LOG-765c7b3425,ACC-10096,2026-05-17T07:35:47,10.167.252.129,dev-5ca4af71,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),True
LOG-44f7ecb8eb,ACC-10096,2026-03-18T00:59:41,192.168.93.147,dev-2d1deaf2,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/9.5s8011.0 Mobile/50Z710 Safari/534.2",True
LOG-7c9d0079ec,ACC-10096,2026-05-30T16:19:47,10.16.206.214,dev-e41561e2,Opera/8.71.(Windows NT 10.0; nb-NO) Presto/2.9.181 Version/10.00,True
LOG-dfe8a6f398,ACC-10097,2026-04-07T08:23:23,192.168.150.8,dev-7be03a5b,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7701-07-12 13:41:45 Firefox/6.0,True
LOG-a5a174440a,ACC-10097,2026-05-25T17:33:06,10.151.242.58,dev-7e279ea1,Mozilla/5.0 (Windows NT 6.0; sid-ET; rv:1.9.2.20) Gecko/5869-11-06 09:58:24 Firefox/3.6.9,True
LOG-6248c45ffb,ACC-10097,2026-03-09T08:15:08,172.30.65.170,dev-a73335fc,Opera/9.89.(X11; Linux x86_64; zh-CN) Presto/2.9.172 Version/11.00,True
LOG-28ca9a769a,ACC-10097,2026-02-02T14:24:43,172.27.167.181,dev-828557c4,Opera/8.79.(Windows CE; sq-AL) Presto/2.9.183 Version/10.00,True
LOG-ffd1b0da90,ACC-10098,2026-02-19T20:06:45,192.168.119.150,dev-f1c5d570,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/56.0.889.0 Safari/531.0",True
LOG-05ab45f2cb,ACC-10098,2026-05-20T21:22:14,10.137.61.192,dev-aae1c870,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/41.0.881.0 Mobile/01K227 Safari/536.0",False
LOG-095283ab2f,ACC-10098,2026-03-16T22:35:50,172.25.10.102,dev-8c5ac220,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/50.0.886.0 Safari/534.0",True
LOG-8ee9d6447e,ACC-10098,2026-03-23T11:43:32,172.16.99.251,dev-c8bae31f,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/16.1h8491.0 Mobile/60C894 Safari/531.0",True
LOG-1776f5ac08,ACC-10098,2026-03-22T09:28:08,192.168.9.215,dev-08518e4a,Opera/9.66.(X11; Linux x86_64; sid-ET) Presto/2.9.162 Version/12.00,True
LOG-516a5a4b8d,ACC-10098,2026-03-15T12:55:42,172.23.187.123,dev-9619ccea,Opera/8.82.(X11; Linux x86_64; yi-US) Presto/2.9.182 Version/10.00,True
LOG-797eac8f98,ACC-10098,2026-03-14T21:14:47,172.27.255.190,dev-0eb77852,Mozilla/5.0 (Windows 98; Win 9x 4.90; mi-NZ; rv:1.9.1.20) Gecko/2013-10-16 14:48:55 Firefox/10.0,True
LOG-f6350d9463,ACC-10098,2026-04-04T02:34:54,10.16.91.134,dev-d26cd4ce,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3 rv:2.0; hr-HR) AppleWebKit/531.42.4 (KHTML, like Gecko) Version/4.0.3 Safari/531.42.4",True
LOG-7ad07cb93e,ACC-10099,2026-03-07T14:57:49,192.168.44.234,dev-53c401d7,Mozilla/5.0 (Windows NT 5.1; nso-ZA; rv:1.9.2.20) Gecko/5435-05-08 13:39:50 Firefox/3.8,True
LOG-17b8492fae,ACC-10099,2026-04-30T03:47:30,192.168.87.130,dev-3504bf89,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/48.0.870.0 Safari/533.2",True
LOG-7266fe47ea,ACC-10099,2026-05-17T19:13:46,192.168.85.191,dev-c4f1da5f,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/16.0.884.0 Safari/534.2",False
LOG-cfb41e0121,ACC-10099,2026-05-07T22:09:38,10.90.242.157,dev-3c22f0a4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; doi-IN) AppleWebKit/532.40.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.40.3",True
LOG-d4797b0730,ACC-10100,2026-01-19T19:59:30,10.66.227.156,dev-14767e37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5 rv:6.0; ht-HT) AppleWebKit/531.27.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.27.3",False
LOG-8832b30a12,ACC-10100,2026-02-03T04:08:08,172.19.18.13,dev-72cf30c8,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; uk-UA) AppleWebKit/535.15.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.15.2",True
LOG-bfcc8ea793,ACC-10100,2026-01-16T21:50:59,192.168.111.179,dev-34740d72,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/23.0.819.0 Safari/531.1",True
LOG-d0562d368a,ACC-10100,2026-01-23T10:18:38,172.28.155.168,dev-d0167997,Mozilla/5.0 (Windows CE; sr-RS; rv:1.9.1.20) Gecko/6922-02-14 23:17:07 Firefox/12.0,True
LOG-223e378529,ACC-10100,2026-03-19T04:19:55,172.24.46.233,dev-720ba62e,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9922-08-19 02:06:54 Firefox/3.6.11,True
LOG-f1387ea4d7,ACC-10100,2026-05-09T08:40:11,172.27.171.97,dev-ad448642,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8 rv:5.0; xh-ZA) AppleWebKit/532.15.2 (KHTML, like Gecko) Version/4.0 Safari/532.15.2",True
LOG-bfb7667aa9,ACC-10101,2026-04-22T05:02:31,172.16.64.224,dev-9d15a72b,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.40.3 (KHTML, like Gecko) Version/4.0.3 Safari/533.40.3",True
LOG-4fe97cd0bc,ACC-10101,2026-04-03T11:32:35,10.122.163.143,dev-7ff42ba5,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/37.0.815.0 Safari/534.1",True
LOG-2f93bc542d,ACC-10101,2026-03-18T15:55:18,172.23.10.83,dev-7dc21cef,Opera/8.73.(Windows 98; wal-ET) Presto/2.9.160 Version/12.00,True
LOG-3727616c65,ACC-10101,2026-05-19T16:54:21,192.168.85.130,dev-83bdc5ef,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2751-04-20 15:38:36 Firefox/3.8,False
LOG-c1a0b8851e,ACC-10101,2026-04-21T22:04:40,192.168.165.216,dev-dcfd2355,Opera/8.92.(Windows CE; oc-FR) Presto/2.9.163 Version/11.00,True
LOG-eb36fd121b,ACC-10101,2026-04-21T23:18:54,10.182.215.28,dev-8d8e6cd8,Mozilla/5.0 (Windows NT 5.1; uz-UZ; rv:1.9.0.20) Gecko/2154-08-30 03:23:43 Firefox/3.6.12,True
LOG-a6383862bf,ACC-10101,2026-05-01T10:40:56,10.177.20.251,dev-4823a04c,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),True
LOG-84257a11a0,ACC-10101,2026-05-28T00:45:19,192.168.95.123,dev-0f5af97b,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2 rv:5.0; ur-IN) AppleWebKit/534.16.3 (KHTML, like Gecko) Version/5.1 Safari/534.16.3",True
LOG-b72e179424,ACC-10101,2026-02-02T11:02:39,172.23.27.28,dev-545def2c,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.1),True
LOG-c46eb12efd,ACC-10101,2026-02-07T10:10:07,172.27.51.68,dev-0dd1e6e3,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/19.0.845.0 Mobile/10Q870 Safari/534.1",True
LOG-b9ab1e99c1,ACC-10102,2026-04-21T00:31:08,192.168.54.86,dev-2bf63a74,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2 rv:6.0; fi-FI) AppleWebKit/533.17.2 (KHTML, like Gecko) Version/4.0 Safari/533.17.2",True
LOG-f23bea2d36,ACC-10102,2026-05-28T06:17:41,10.245.35.194,dev-0b4caf69,Mozilla/5.0 (Windows NT 5.2; kok-IN; rv:1.9.0.20) Gecko/5449-07-06 20:44:05 Firefox/3.8,True
LOG-d65b7bec22,ACC-10102,2026-01-20T10:59:04,172.31.60.146,dev-924d3886,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.892.0 Safari/533.1",True
LOG-3de5baf35c,ACC-10102,2026-04-20T06:17:46,192.168.94.166,dev-2f8ecf4b,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/25.0.873.0 Safari/534.0",True
LOG-3d92cee66c,ACC-10102,2026-02-25T13:17:21,192.168.232.102,dev-fd4ddd98,Opera/8.64.(Windows NT 6.0; sa-IN) Presto/2.9.166 Version/10.00,True
LOG-0d6238b2f4,ACC-10103,2026-03-07T14:34:12,172.18.239.43,dev-d4332cf4,Opera/9.33.(Windows NT 4.0; fr-CA) Presto/2.9.190 Version/12.00,True
LOG-a132a37d53,ACC-10103,2026-02-28T20:20:18,10.23.99.117,dev-2bab1aeb,Mozilla/5.0 (Android 2.3; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,True
LOG-4625caaaa6,ACC-10103,2026-04-06T11:06:41,192.168.131.140,dev-2a648b45,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),True
LOG-7e5b6cfdd0,ACC-10104,2026-05-06T08:30:12,192.168.237.198,dev-8c047a6a,Opera/9.38.(Windows 98; tr-TR) Presto/2.9.164 Version/12.00,True
LOG-8083c6aca3,ACC-10104,2026-03-27T18:32:54,172.27.222.235,dev-2472bdfa,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6 rv:3.0; cs-CZ) AppleWebKit/534.47.1 (KHTML, like Gecko) Version/5.1 Safari/534.47.1",True
LOG-3ba626fc70,ACC-10104,2026-03-21T01:33:05,192.168.171.185,dev-82650028,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3 rv:4.0; ka-GE) AppleWebKit/534.23.3 (KHTML, like Gecko) Version/5.0 Safari/534.23.3",True
LOG-c02d3bb4e8,ACC-10104,2026-05-28T11:29:43,192.168.125.58,dev-5c5977f3,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; it-CH) AppleWebKit/532.46.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.46.7",True
LOG-ec10c1a42c,ACC-10104,2026-03-14T14:32:52,172.20.27.16,dev-508af205,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:2.0; hsb-DE) AppleWebKit/534.47.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.47.2",True
LOG-896b848f68,ACC-10104,2026-04-11T01:19:51,172.27.32.191,dev-7e360705,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/17.4c9646.0 Mobile/20J300 Safari/535.0",True
LOG-8795a5e2c8,ACC-10104,2026-01-13T17:47:50,172.26.203.212,dev-6799ea04,Opera/8.18.(X11; Linux i686; sl-SI) Presto/2.9.185 Version/10.00,True
LOG-8cf8b2d12a,ACC-10104,2026-04-09T09:50:13,172.25.140.10,dev-542ad4ed,Mozilla/5.0 (Windows CE; km-KH; rv:1.9.1.20) Gecko/8034-10-17 11:02:39 Firefox/9.0,True
LOG-74bb6ddb13,ACC-10104,2026-04-12T19:21:03,192.168.160.169,dev-f3f55b45,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9574-01-25 23:49:38 Firefox/8.0,True
LOG-3a1db96c1a,ACC-10104,2026-01-06T14:54:29,192.168.119.177,dev-ad0cc8cf,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.854.0 Safari/532.0",True
LOG-e25f9ce66c,ACC-10104,2026-02-08T23:27:16,10.177.218.239,dev-cf1e95ad,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),True
LOG-3a1bd6e1f5,ACC-10104,2026-02-18T10:42:32,172.22.189.79,dev-e5d8fc76,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.816.0 Safari/531.0",False
LOG-ddc33928fe,ACC-10105,2026-05-13T06:30:09,172.29.60.27,dev-641ce8d8,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),False
LOG-70b5e29b01,ACC-10105,2026-03-14T07:49:15,172.31.216.157,dev-deb54700,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),True
LOG-9039300dd9,ACC-10105,2026-03-28T14:59:33,172.27.131.40,dev-f98b3c49,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; wae-CH) AppleWebKit/532.35.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.35.7",True
LOG-58158019b7,ACC-10105,2026-04-03T03:42:49,192.168.201.212,dev-08610d44,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.46.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.46.3",True
LOG-9366b85af1,ACC-10106,2026-05-06T16:58:12,10.128.238.112,dev-803acfdc,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.0),True
LOG-9500927653,ACC-10106,2026-01-02T15:26:37,172.21.157.184,dev-ce86b550,Mozilla/5.0 (Android 7.1.2; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0,True
LOG-75e9b1e262,ACC-10106,2026-04-29T03:05:16,192.168.169.67,dev-f8dba7bc,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/44.0.832.0 Safari/533.1",True
LOG-38e7d28267,ACC-10106,2026-03-01T07:32:43,172.21.235.104,dev-64b3fba8,Opera/8.55.(X11; Linux x86_64; or-IN) Presto/2.9.185 Version/10.00,True
LOG-977e1fb2ed,ACC-10106,2026-05-18T17:53:43,192.168.214.51,dev-fdfe21b6,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/33.0.896.0 Mobile/81A292 Safari/534.1",True
LOG-520219970b,ACC-10107,2026-02-20T17:01:58,10.114.235.12,dev-ee004bf9,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/18.6m8687.0 Mobile/48E158 Safari/531.1",True
LOG-c4606458e9,ACC-10107,2026-05-07T12:03:13,172.31.95.198,dev-bbfb98a5,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/16.4w2192.0 Mobile/41G962 Safari/533.1",True
LOG-e506009c4a,ACC-10107,2026-01-30T02:43:16,192.168.57.77,dev-c8d9a42c,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/19.0.883.0 Safari/534.2",True
LOG-1cbec4154d,ACC-10107,2026-02-16T15:53:19,192.168.2.193,dev-45d5cbf2,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1),True
LOG-e35b2b3d2c,ACC-10107,2026-04-27T12:21:28,10.96.137.229,dev-85abc032,"Mozilla/5.0 (Windows 95) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/35.0.870.0 Safari/531.1",True
LOG-5ccdd004fe,ACC-10107,2026-03-04T01:22:38,172.23.207.98,dev-e6722029,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9766-11-10 14:03:10 Firefox/3.6.7,True
LOG-e4a10a79ee,ACC-10107,2026-05-21T01:25:24,10.114.150.170,dev-4c2ce23f,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),False
LOG-aeb97f84f7,ACC-10108,2026-05-29T03:27:23,192.168.153.10,dev-02d38dd9,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),True
LOG-8592919ee3,ACC-10108,2026-05-12T23:41:21,192.168.77.37,dev-3aef47bf,Opera/8.88.(Windows NT 5.0; yo-NG) Presto/2.9.177 Version/11.00,True
LOG-3a1b9cf3f9,ACC-10108,2026-05-08T01:53:11,172.19.3.177,dev-eda8d9ba,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.0t7429.0 Mobile/53U946 Safari/532.1",True
LOG-90d0716656,ACC-10108,2026-03-10T23:44:26,172.31.239.221,dev-39230dc1,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),True
LOG-5bb9e55000,ACC-10108,2026-03-01T15:07:15,172.22.49.125,dev-d3b118ce,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.20.1 (KHTML, like Gecko) Version/5.0 Safari/535.20.1",True
LOG-7316f5aa42,ACC-10108,2026-03-06T08:02:59,172.16.80.232,dev-438cf7d6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:3.0; ks-IN) AppleWebKit/532.43.6 (KHTML, like Gecko) Version/5.0.1 Safari/532.43.6",True
LOG-3ee8d9f5d7,ACC-10108,2026-04-24T16:57:26,192.168.31.86,dev-acf4b4d4,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/60.0.813.0 Mobile/48D458 Safari/535.0",True
LOG-4eedb0a42a,ACC-10108,2026-01-23T20:54:05,172.23.145.235,dev-0b73cd81,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.845.0 Safari/532.1",True
LOG-124fb1c865,ACC-10108,2026-05-04T04:30:11,172.17.168.59,dev-91b98e2e,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.47.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.47.1",True
LOG-724f43971d,ACC-10108,2026-05-01T12:27:37,172.25.178.78,dev-d2589843,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0),True
LOG-e377e74a41,ACC-10108,2026-02-07T18:38:23,172.26.249.101,dev-00725830,Opera/9.28.(X11; Linux x86_64; lzh-TW) Presto/2.9.169 Version/10.00,True
LOG-43a1ec39e9,ACC-10109,2026-04-22T21:39:15,172.23.33.123,dev-cce1d9c6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kn-IN) AppleWebKit/534.21.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.21.2",True
LOG-da97b912a1,ACC-10109,2026-04-06T01:35:40,192.168.127.142,dev-a8f602d7,Opera/9.40.(Windows NT 6.1; fo-FO) Presto/2.9.189 Version/10.00,True
LOG-678d0789a4,ACC-10109,2026-01-18T02:18:08,192.168.237.55,dev-cef67c91,Opera/9.96.(Windows NT 5.01; ig-NG) Presto/2.9.179 Version/11.00,True
LOG-9780f32d0f,ACC-10109,2026-03-26T05:14:30,172.21.120.148,dev-c79549cf,Mozilla/5.0 (Android 5.0; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,True
LOG-e15852d30a,ACC-10109,2026-03-20T07:56:59,192.168.151.114,dev-25b2ba93,"Mozilla/5.0 (Windows CE) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/15.0.842.0 Safari/534.0",True
LOG-860e4d7311,ACC-10110,2026-04-26T19:17:06,10.25.153.238,dev-8f264763,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/21.0.875.0 Mobile/15J673 Safari/535.2",True
LOG-7e71e3aae9,ACC-10110,2026-03-26T05:01:35,192.168.192.140,dev-c8fb02e2,Opera/8.16.(Windows NT 5.0; ber-DZ) Presto/2.9.182 Version/10.00,True
LOG-2a7f2a8fbe,ACC-10110,2026-01-26T23:30:14,192.168.174.57,dev-b2de5973,Opera/9.30.(Windows NT 6.0; an-ES) Presto/2.9.186 Version/12.00,True
LOG-c583af9f04,ACC-10110,2026-04-06T04:23:53,10.209.182.237,dev-e9e8030d,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ik-CA) AppleWebKit/533.19.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.19.2",True
LOG-99de819a0b,ACC-10110,2026-02-06T14:07:44,10.56.234.53,dev-1e56d738,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.12.2 (KHTML, like Gecko) Version/5.1 Safari/531.12.2",True
LOG-f8fcf8da65,ACC-10110,2026-03-20T07:56:28,172.25.147.114,dev-142e49c5,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),False
LOG-0ee4e948d6,ACC-10110,2026-02-13T13:24:47,10.81.219.67,dev-62de662f,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.34.1 (KHTML, like Gecko) Version/4.0 Safari/534.34.1",True
LOG-8d438ab360,ACC-10110,2026-01-26T11:27:47,172.26.197.24,dev-aaada128,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5 rv:3.0; nhn-MX) AppleWebKit/531.2.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.2.6",True
LOG-c8d86b4e82,ACC-10110,2026-01-05T06:07:23,10.160.76.38,dev-4b567d8b,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.49.1 (KHTML, like Gecko) Version/5.0.1 Safari/535.49.1",True
LOG-8d15f56bbc,ACC-10110,2026-02-02T19:31:33,192.168.242.216,dev-b9777486,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),True
LOG-1d3e13f0c6,ACC-10110,2026-05-19T02:00:47,10.218.106.65,dev-66cc5c3e,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/34.0.889.0 Safari/535.0",True
LOG-4d4fe2e16e,ACC-10111,2026-05-09T13:00:12,192.168.125.157,dev-ec950167,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4100-08-10 04:41:58 Firefox/13.0,True
LOG-c9df60ab25,ACC-10111,2026-01-04T20:00:11,172.21.17.173,dev-003bcdab,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; af-ZA) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.27.7",False
LOG-0519b2b31c,ACC-10111,2026-01-23T11:37:10,192.168.17.230,dev-de269df4,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.827.0 Safari/535.2",True
LOG-826a7eec42,ACC-10112,2026-04-07T15:37:55,10.88.164.234,dev-94c7133f,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8 rv:5.0; ko-KR) AppleWebKit/535.49.7 (KHTML, like Gecko) Version/5.1 Safari/535.49.7",True
LOG-c503aa5977,ACC-10112,2026-02-08T18:53:58,10.217.129.198,dev-d019f02f,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ast-ES) AppleWebKit/535.8.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.8.7",True
LOG-3198862dc7,ACC-10112,2026-04-12T14:02:15,10.109.204.68,dev-36ca21d7,Opera/8.39.(Windows NT 10.0; or-IN) Presto/2.9.160 Version/11.00,True
LOG-e0be07596a,ACC-10112,2026-03-11T12:02:11,192.168.6.96,dev-1f0341c8,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.23.2 (KHTML, like Gecko) Version/5.0.1 Safari/531.23.2",True
LOG-7f11ac58bf,ACC-10113,2026-03-30T16:36:54,192.168.30.118,dev-065c19a7,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; dz-BT) AppleWebKit/534.46.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.46.5",True
